PMID,Title,Authors,Abstract,Publication Year,study_name,included_in_study
16053699,Phase 2 trial of copper depletion and penicillamine as antiangiogenesis therapy of glioblastoma.,"Steven Brem, Stuart A Grossman, Kathryn A Carson, Pamela New, Surasak Phuphanich, Jane B Alavi, Tom Mikkelsen, Joy D Fisher","Penicillamine is an oral agent used to treat intracerebral copper overload in Wilson's disease. Copper is a known regulator of angiogenesis; copper reduction inhibits experimental glioma growth and invasiveness. This study examined the feasibility, safety, and efficacy of creating a copper deficiency in human glioblastoma multiforme. Forty eligible patients with newly diagnosed glioblastoma multiforme began radiation therapy (6000 cGy in 30 fractions) in conjunction with a low-copper diet and escalating doses of penicillamine. Serum copper was measured at baseline and monthly. The primary end point of this study was overall survival compared to historical controls within the NABTT CNS Consortium database. The 25 males and 15 females who were enrolled had a median age of 54 years and a median Karnofsky performance status of 90. Surgical resection was performed in 83% of these patients. Normal serum copper levels at baseline (median, 130 microg/dl; range, 50-227 microg/dl) fell to the target range of <50 microg/dl (median, 42 microg/dl; range, 12-118 microg/dl) after two months. Penicillamine-induced hypocupremia was well tolerated for months. Drug-related myelosuppression, elevated liver function tests, and skin rash rapidly reversed with copper repletion. Median survival was 11.3 months, and progression-free survival was 7.1 months. Achievement of hypocupremia did not significantly increase survival. Although serum copper was effectively reduced by diet and penicillamine, this antiangiogenesis strategy did not improve survival in patients with glioblastoma multiforme.",2005,Appenzeller-Herzog_2019,0
16039066,Inhibition kinetics of mushroom tyrosinase by copper-chelating ammonium tetrathiomolybdate.,"Kyung-Hee Park, Yong-Doo Park, Jae-Rin Lee, Hwa-Sun Hahn, Sang-Jin Lee, Chang-Dae Bae, Jun-Mo Yang, Dong-Eun Kim, Myong-Joon Hahn","With a strategy of chelating coppers at tyrosinase active site to detect an effective inhibitor, several copper-specific chelators were applied in this study. Ammonium tetrathiomolybdate (ATTM) among them, known as a drug for treating Wilson's disease, turned out to be a significant tyrosinase inhibitor. Treatment with ATTM on mushroom tyrosinase completely inactivated enzyme activity in a dose-dependent manner. Progress-of-substrate reaction kinetics using the two-step kinetic pathway and dilution of the ATTM revealed that ATTM is a tight-binding inhibitor and high dose of ATTM irreversibly inactivated tyrosinase. Progress-of-substrate reaction kinetics and activity restoration with a dilution of the ATTM indicated that the copper-chelating ATTM may bind slowly but reversibly to the active site without competition with substrate, and the enzyme-ATTM complex subsequently undergoes reversible conformational change, leading to complete inactivation of the tyrosinase activity. Thus, inhibition by ATTM on tyrosinase could be categorized as complexing type of inhibition with a slow and reversible binding. Detailed analysis of inhibition kinetics provided IC50 at the steady-state and inhibitor binding constant (K(I)) for ATTM as 1.0+/-0.2 microM and 10.65 microM, respectively. Our results may provide useful information regarding effective inhibitor of tyrosinase as whitening agents in the cosmetic industry.",2005,Appenzeller-Herzog_2019,0
16023247,Abnormal deposition of collagen around hepatocytes in Wilson's disease is associated with hepatocyte specific expression of lysyl oxidase and lysyl oxidase like protein-2.,"Zehava Vadasz, Ofra Kessler, Gal Akiri, Stela Gengrinovitch, Herbert M Kagan, Yaacov Baruch, Ofer Ben Izhak, Gera Neufeld",Lysyl-oxidases catalyze the oxidation of lysine residues in collagen and elastin thereby promoting their polymerization. We have studied here the expression of four lysyl-oxidases in normal and diseased human liver.,2005,Appenzeller-Herzog_2019,0
16006499,Prognostic factors in patients presenting with severe neurological forms of Wilson's disease.,"L K Prashanth, A B Taly, S Sinha, S Ravishankar, G R Arunodaya, M K Vasudev, H S Swamy","Wilson's disease (WD), a metabolic disorder, is believed to be potentially reversible, even in its severe form. However, some patients do not respond to treatment.",2005,Appenzeller-Herzog_2019,0
16448326,Novel therapeutic approaches to the treatment of Wilson's disease.,George J Brewer,"The treatment of Wilson's disease has changed considerably in recent times, from the use of penicillamine (Cuprimine, Merck) for all stages and types of disease, to the use of three other anticopper drugs at appropriate times for appropriate patients. Each type and stage of the disease can be considered as a therapeutic target, for which specialised therapy is appropriate. This paper systematically reviews the various types and stages of Wilson's disease presentation, and provides opinion on the appropriate therapy for each. For patients presenting with neurological disease, the use of tetrathiomolybdate is optimum; for patients presenting with mild-to-moderate hepatic failure, a combination of trientine (Syprine, Merck) and zinc is recommended, whereas liver transplantation is necessary for those with severe failure; zinc therapy alone or trientine alone as second choice is recommended for patients presenting with hepatitis or cirrhosis without liver failure, for maintenance therapy, for treatment of presymptomatic patients and for treatment of paediatric and pregnant patients.",2006,Appenzeller-Herzog_2019,0
16530890,[Corneal and encephalic abnormalities].,"J P Le Berre, G Coutant, S Lecoules, J Desramé, T Amezyane, D Béchade, J P Algayres",,2006,Appenzeller-Herzog_2019,0
17286794,Discontinuation of penicillamine in the absence of alternative orphan drugs (trientine-zinc): a case of decompensated liver cirrhosis in Wilson's disease.,"C C Ping, Y Hassan, N A Aziz, R Ghazali, A Awaisu",To report a case of early-decompensated liver cirrhosis secondary to discontinuation of penicillamine therapy in a patient with Wilson's disease.,2007,Appenzeller-Herzog_2019,0
16532472,Atypical ZFHX1B mutation associated with a mild Mowat-Wilson syndrome phenotype.,"Christiane Zweier, Denise Horn, Cornelia Kraus, Anita Rauch","Mowat-Wilson syndrome is a recently delineated severe mental retardation, multiple congenital anomalies syndrome caused by dominant nonsense or frameshift mutations, deletions or translocations of the zinc finger homeobox 1B gene (ZFHX1B). We report on a patient with exceptional mild phenotype caused by a novel and unusual splice mutation in the 5'UTR. The aberrant transcript leads to usage of an alternative upstream start codon. The resulting protein differs from the wild-type only in the first 24 amino acids. The aberrant protein therefore contains all known functional domains, but might lack a so far unrecognized putative N-terminal acylation site, which is probably important for neuronal function and facial structures.",2006,Appenzeller-Herzog_2019,0
17276780,Wilson's disease.,"Aftab Ala, Ann P Walker, Keyoumars Ashkan, James S Dooley, Michael L Schilsky","Progressive hepatolenticular degeneration, or Wilson's disease, is a genetic disorder of copper metabolism. Knowledge of the clinical presentations and treatment of the disease are important both to the generalist and to specialists in gastroenterology and hepatology, neurology, psychiatry, and paediatrics. Wilson's disease invariably results in severe disability and death if untreated. The diagnosis is easily overlooked but if discovered early, effective treatments are available that will prevent or reverse many manifestations of this disorder. Studies have identified the role of copper in disease pathogenesis and clinical, biochemical, and genetic markers that can be useful in diagnosis. There are several chelating agents and zinc salts for medical therapy. Liver transplantation corrects the underlying pathophysiology and can be lifesaving. The discovery of the Wilson's disease gene has opened up a new molecular diagnostic approach, and could form the basis of future gene therapy.",2007,Appenzeller-Herzog_2019,0
17241375,Potential protective effects of zinc in iron overload.,"R Delima, D Trinder, J K Olynyk",,2007,Appenzeller-Herzog_2019,0
17083099,Patient with late-onset Wilson's disease: deterioration with penicillamine.,"Melis Sohtaoglu, Hayal Ergin, Sibel Ozekmekçi, Selim Gökdemir, Abdullah Sonsuz, Ceyhun Arici",,2007,Appenzeller-Herzog_2019,0
16904856,Reply to T.U. Hoogenraad's paper published last April. Zinc therapy in Wilson's disease.,"Matilde Marcellini, Maria Rita Sartorelli, Valerio Nobili",,2007,Appenzeller-Herzog_2019,0
17190918,Optimizing therapy of seizures in patients with renal or hepatic dysfunction.,"Glenda Lacerda, Thierry Krummel, Cécile Sabourdy, Philippe Ryvlin, Edouard Hirsch","Patients with epilepsy may suffer from renal or hepatic diseases that interfere with their antiepileptic drug (AED) treatment. Furthermore, such diseases may themselves cause seizures. Reduced renal function and hypoalbuminemia lead to accumulation of renally excreted AEDs, such as gabapentin, vigabatrin, topiramate, levetiracetam, and phenytoin. Valproate, lamotrigine, and benzodiazepines are less affected. Low protein-bound AEDs are extensively removed by hemodialysis and supplemental doses are required for dialysis patients. Uremia and related conditions, including intracranial hemorrhage, glucose and electrolyte imbalances, and concomitant drug use, can cause seizures, as can dialysis encephalopathy, primary cerebral lymphoma, fungal infections, and immunosuppressant toxicity in renal transplant recipients. Hepatic dysfunction reduces enzymatic metabolism of AEDs and causes hypoalbuminemia. Gabapentin, topiramate, and levetiracetam are preferred in these conditions, whereas conversely valproate and felbamate are potentially hepatotoxic and should be avoided. Seizures related to hepatic encephalopathy are controlled by oral lactulose or neomycin. Porphyria sufferers may benefit from gabapentin, oxcarbazepine, or levetiracetam. Seizures in Wilson's disease may derive from d-penicillamine-induced pyridoxine deficiency. Effective treatment of seizures in renal and hepatic diseases requires attention to changes in AED pharmacokinetics and adequate care of the underlying illnesses. Monitoring of free drug concentrations is a valuable aid to therapy.",2006,Appenzeller-Herzog_2019,0
17173260,Membranoproliferative glomerulonephritis in a patient with Wilson's disease.,"Z Birsin Ozçakar, Mesiha Ekim, Arzu Ensari, Zarife Kuloglu, Selçuk Yüksel, Banu Acar, Ceyda Kirsaçlioglu, Aydan Kansu, Fatoş Yalçinkaya, Nurten Girgin","Wilson's disease is an autosomal recessive disorder of hepatobiliary copper metabolism. Glomerular diseases can ensue during the course of Wilson's disease and membranous nephropathy is the eventual pathology in the majority of these cases. Membranoproliferative glomerulonephritis (MPGN) has rarely been reported in patients with Wilson's disease. Further, in this report, we present a patient with Wilson's disease who had developed MPGN during follow-up due to D-penicillamine therapy. This case is presented to draw attention to the rare association of Wilson's disease and MPGN and to discuss the possible underlying causes.",2006,Appenzeller-Herzog_2019,0
